account_id,customer_id,branch_id,account_type,open_date,current_balance,account_status
A000438,C06017,BR030,Current,2024-02-17,5375722.07,Active
A000439,C03768,BR018,Credit,2026-05-02,97988238.24,Active
A000440,C08665,BR003,Current,2026-07-08,40000986.15,Active
A000441,C05804,BR036,Credit,2025-01-18,13421994.21,Active
A000442,C07518,BR007,Savings,2025-05-14,61560946.52,Active
A000443,C01505,BR018,Credit,2025-06-19,126198930.24,Active
A000444,C00855,BR020,Savings,2026-03-22,30680699.34,Active
A000445,C01748,BR021,Credit,2022-04-09,5409566.41,Active
A000446,C03799,BR044,Savings,2026-08-21,16937082.95,Active
A000447,C08470,BR029,Current,2026-03-23,4991785.47,Active
A000448,C09882,BR049,Savings,2026-02-14,3024270.23,Active
A000449,C02194,BR023,Credit,2020-02-01,22964460.15,Active
A000450,C08157,BR034,Current,2026-04-02,100151261.96,Inactive
A000451,C06929,BR011,Savings,2024-09-22,21510234.95,Active
A000452,C07393,BR006,Savings,2025-05-11,18513095.5,Active
A000453,C08768,BR006,Savings,2022-10-11,76424944.11,Active
A000454,C01493,BR040,Current,2019-11-15,8831274.69,Active
A000455,C03679,BR033,Current,2025-02-09,22668089.21,Active
A000456,C02885,BR017,Savings,2026-02-18,51006699.75,Active
A000457,C02272,BR028,Current,2024-08-01,10044919.61,Active
A000458,C01928,BR043,Savings,2025-06-14,6629026.98,Active
A000459,C08706,BR012,Credit,2025-04-03,36141545.23,Active
A000460,C02443,BR019,Savings,2026-07-09,43611264.25,Inactive
A000461,C07922,BR027,Savings,2024-02-01,17639293.89,Active
A000462,C08551,BR034,Current,2026-06-14,2708373.18,Closed
A000463,C01227,BR044,Savings,2026-04-13,21314477.58,Active
A000464,C09185,BR038,Savings,2021-11-14,25107851.58,Active
A000465,C08249,BR015,Current,2023-03-06,3559384.06,Active
A000466,C01355,BR047,Savings,2025-03-05,6853132.53,Active
A000467,C00332,BR021,Savings,2026-06-10,15987305.24,Active
A000468,C05365,BR029,Savings,2024-01-21,13373490.37,Active
A000469,C04055,BR031,Credit,2019-03-24,22731694.31,Active
A000470,C08019,BR049,Current,2024-11-26,13398472.98,Active
A000471,C09690,BR005,Credit,2024-02-16,41258857.73,Active
A000472,C05303,BR023,Current,2023-05-31,11601271.24,Active
A000473,C06035,BR022,Savings,2025-07-18,6832043.42,Active
A000474,C06412,BR012,Savings,2024-07-21,6406394.99,Active
A000475,C07932,BR039,Savings,2026-06-07,27015884.52,Active
A000476,C09690,BR001,Savings,2024-05-19,15359698.75,Active
A000477,C01404,BR037,Savings,2019-09-02,24903862.74,Active
A000478,C02522,BR036,Savings,2024-02-09,24496939.72,Active
A000479,C04883,BR037,Credit,2023-07-11,19455537.57,Active
A000480,C09034,BR044,Savings,2025-09-10,140592702.25,Active
A000481,C05556,BR006,Savings,2024-12-17,154691548.12,Active
A000482,C00943,BR047,Current,2022-06-24,7808390.42,Active
A000483,C08549,BR011,Savings,2022-06-27,59607291.43,Active
A000484,C07954,BR018,Savings,2022-10-16,161004344.79,Active
A000485,C03642,BR044,Credit,2024-06-30,185112598.66,Active
A000486,C00329,BR042,Savings,2026-07-10,11866716.36,Active
A000487,C06344,BR044,Savings,2021-06-18,67096375.88,Active
A000488,C07938,BR048,Current,2020-08-26,8530971.28,Active
A000489,C05495,BR032,Savings,2024-01-11,16109358.22,Active
A000490,C06595,BR008,Current,2026-08-20,17638198.28,Active
A000491,C02358,BR032,Savings,2024-10-29,28594964.76,Inactive
A000492,C05171,BR045,Savings,2023-03-04,662939765.93,Active
A000493,C05412,BR048,Current,2024-10-19,15967317.85,Closed
A000494,C05590,BR039,Savings,2025-04-20,71897764.42,Active
A000495,C02137,BR038,Savings,2023-08-09,45391743.43,Active
A000496,C09790,BR027,Savings,2026-06-17,246519528.3,Closed
A000497,C02134,BR021,Current,2022-03-23,37316801.06,Active
A000498,C02042,BR011,Savings,2026-08-20,11738672.83,Active
A000499,C01846,BR008,Savings,2022-04-11,17253050.61,Active
A000500,C06124,BR045,Savings,2025-12-30,6040807.21,Active
A000501,C07741,BR044,Savings,2025-11-09,37060534.54,Active
A000502,C04030,BR028,Savings,2026-07-31,132936388.95,Active
A000503,C07473,BR040,Current,2025-08-04,708668444.3,Inactive
A000504,C05373,BR024,Savings,2026-04-23,15320523.37,Active
A000505,C05178,BR030,Savings,2022-01-01,5618309.44,Inactive
A000506,C08061,BR018,Savings,2020-08-26,15534973.65,Active
A000507,C05786,BR001,Savings,2024-09-18,41010911.67,Active
A000508,C06720,BR033,Current,2024-01-23,270976787.9,Active
A000509,C03045,BR014,Current,2024-05-18,64092739.04,Active
A000510,C01146,BR049,Savings,2026-03-23,3975521.45,Active
A000511,C05670,BR023,Current,2026-08-28,29380790.63,Inactive
A000512,C09949,BR049,Savings,2020-08-25,12028510.71,Active
A000513,C00026,BR049,Current,2025-05-04,31896067.12,Active
A000514,C04295,BR027,Savings,2022-06-25,18782169.35,Active
A000515,C08426,BR029,Savings,2020-06-23,7398630.51,Active
A000516,C07141,BR036,Savings,2024-05-21,15715471.76,Active
A000517,C01447,BR001,Credit,2023-03-04,42722294.13,Active
A000518,C08351,BR019,Savings,2025-06-21,13312813.73,Active
A000519,C05541,BR035,Savings,2023-07-11,6554855.48,Active
A000520,C00666,BR029,Credit,2024-11-24,4208620.27,Active
A000521,C07276,BR030,Savings,2018-11-29,8087490.23,Inactive
A000522,C08271,BR025,Current,2025-05-09,60035211.68,Active
A000523,C04523,BR027,Savings,2024-09-03,28906009.36,Active
A000524,C01207,BR038,Credit,2024-10-29,6118829.3,Active
A000525,C04963,BR008,Savings,2023-04-06,51990016.5,Active
A000526,C09999,BR046,Savings,2024-12-28,31375272.64,Active
A000527,C09345,BR045,Current,2025-03-29,96857330.4,Active
A000528,C01733,BR001,Savings,2026-06-02,59648264.09,Active
A000529,C00741,BR007,Current,2024-08-03,16793353.79,Active
A000530,C07822,BR013,Credit,2023-10-03,25245329.3,Active
A000531,C05121,BR010,Savings,2025-08-25,76955689.2,Active
A000532,C01553,BR010,Current,2020-05-20,11007506.34,Active
A000533,C02512,BR016,Savings,2024-05-27,5412009.27,Active
A000534,C04893,BR038,Savings,2025-11-13,18932081.23,Active
A000535,C07129,BR035,Savings,2025-07-07,7761190.19,Closed
A000536,C04742,BR007,Savings,2025-11-01,48501394.09,Active
A000537,C04979,BR008,Savings,2023-08-16,12744595.42,Active
A000538,C07928,BR046,Savings,2025-12-18,9469945.37,Active
A000539,C03838,BR036,Current,2021-08-15,1845413126.43,Active
A000540,C03805,BR038,Current,2026-03-10,54983128.94,Active
A000541,C08156,BR038,Current,2021-07-24,21343665.77,Active
A000542,C09688,BR048,Current,2026-05-24,16851980.63,Active
A000543,C06893,BR017,Current,2025-03-22,102406664.38,Active
A000544,C09065,BR007,Current,2023-07-01,21143254.62,Active
A000545,C02588,BR038,Current,2026-06-04,148261806.72,Active
A000546,C04716,BR038,Savings,2025-09-28,18563681.45,Active
A000547,C06358,BR024,Savings,2022-08-25,93639629.98,Inactive
A000548,C04171,BR047,Savings,2026-05-26,83342663.31,Active
A000549,C09575,BR009,Savings,2025-02-09,13427648.73,Active
A000550,C07132,BR018,Savings,2025-08-10,7232696.28,Active
A000551,C05030,BR011,Savings,2025-09-08,76662967.61,Active
A000552,C05169,BR024,Savings,2025-03-22,94718922.68,Active
A000553,C06515,BR017,Savings,2026-03-30,20692717.91,Inactive
A000554,C04651,BR013,Current,2022-09-25,90760663.99,Active
A000555,C08217,BR049,Savings,2025-03-01,67962638.83,Active
A000556,C00726,BR022,Savings,2026-01-14,14330444.76,Active
A000557,C05126,BR038,Current,2025-04-08,54297277.93,Active
A000558,C09456,BR027,Current,2024-03-25,19271539.96,Active
A000559,C07132,BR018,Savings,2025-10-18,12567921.05,Inactive
A000560,C01869,BR022,Current,2024-12-19,90778211.14,Inactive
A000561,C07186,BR005,Savings,2026-06-06,161190801.38,Active
A000562,C04910,BR030,Credit,2021-12-16,8504224.78,Active
A000563,C03290,BR001,Current,2025-05-19,24177114.55,Active
A000564,C04582,BR039,Savings,2026-03-15,359423478.23,Active
A000565,C02383,BR036,Savings,2020-07-05,329264755.26,Active
A000566,C07786,BR038,Current,2024-10-01,12616556.23,Active
A000567,C02007,BR040,Current,2024-10-25,26158700.95,Active
A000568,C02910,BR047,Credit,2018-09-27,80864430.17,Active
A000569,C07000,BR029,Current,2024-05-29,30271705.94,Inactive
A000570,C03689,BR028,Savings,2026-04-22,55564486.65,Active
A000571,C04465,BR047,Current,2020-11-01,30338789.81,Active
A000572,C06283,BR033,Savings,2025-05-13,10611036.44,Active
A000573,C05335,BR021,Credit,2025-10-03,59247767.66,Active
A000574,C02191,BR005,Savings,2025-01-18,78260618.73,Active
A000575,C07453,BR037,Current,2024-05-01,6260006.12,Active
A000576,C03823,BR022,Savings,2025-02-26,16668227.91,Active
A000577,C08629,BR004,Current,2026-04-26,51881790.24,Active
A000578,C01086,BR032,Current,2019-11-16,27760552.82,Active
A000579,C01070,BR006,Savings,2025-02-21,234553970.97,Active
A000580,C03205,BR037,Savings,2025-03-08,9571984.82,Active
A000581,C02373,BR015,Current,2025-04-11,72371328.16,Active
A000582,C01971,BR038,Savings,2024-03-04,6504545.52,Active
A000583,C09614,BR045,Savings,2026-08-23,8678211.38,Active
A000584,C01514,BR007,Current,2025-05-01,41812998.16,Active
A000585,C03741,BR045,Savings,2025-08-03,32050749.11,Active
A000586,C05528,BR025,Savings,2024-12-04,44734074.37,Closed
A000587,C05583,BR006,Credit,2022-06-17,18497848.5,Active
A000588,C03451,BR016,Savings,2023-04-10,44887588.22,Active
A000589,C03819,BR040,Current,2020-11-24,40645874.44,Active
A000590,C05310,BR047,Current,2024-12-10,22373659.27,Active
A000591,C08142,BR048,Savings,2021-01-27,6149952.67,Closed
A000592,C08950,BR021,Current,2022-07-03,4230457.37,Active
A000593,C03829,BR032,Savings,2026-03-10,9672891.25,Active
A000594,C01607,BR047,Savings,2023-05-18,24733202.36,Active
A000595,C01954,BR020,Savings,2020-09-01,15036808.74,Active
A000596,C07573,BR050,Savings,2026-06-12,151886504.1,Active
A000597,C00233,BR024,Current,2025-08-10,178711001.43,Active
A000598,C08822,BR014,Savings,2026-06-06,57717294.71,Active
A000599,C01552,BR030,Credit,2025-12-02,12513034.61,Active
A000600,C04768,BR044,Current,2021-11-29,86363269.78,Active
A000601,C05219,BR045,Current,2023-07-12,4486044.04,Closed
A000602,C06741,BR028,Current,2025-09-29,10767591.42,Active
A000603,C03306,BR014,Current,2026-05-28,22565048.52,Active
A000604,C05197,BR028,Current,2026-07-18,19924207.17,Active
A000605,C00933,BR019,Savings,2024-02-13,56073265.06,Inactive
A000606,C05162,BR047,Savings,2022-01-30,12045069.36,Active
A000607,C05581,BR049,Savings,2026-08-26,10488523.0,Active
A000608,C08699,BR022,Current,2023-03-16,12004462.19,Active
A000609,C06458,BR019,Savings,2024-03-21,491037743.98,Active
A000610,C08732,BR041,Savings,2026-03-13,3108127.74,Active
A000611,C07161,BR017,Credit,2024-03-11,14133821.16,Active
A000612,C07144,BR040,Savings,2024-09-08,19846558.75,Active
A000613,C09001,BR029,Credit,2019-11-25,9503521.87,Active
A000614,C07924,BR007,Current,2023-02-21,10222424.28,Active
A000615,C00637,BR006,Savings,2020-12-01,10461843.11,Active
A000616,C00063,BR023,Current,2026-05-17,10224739.47,Active
A000617,C04143,BR049,Savings,2025-10-06,15070771.77,Active
A000618,C05523,BR050,Savings,2026-04-09,388050451.53,Inactive
A000619,C08048,BR037,Savings,2026-03-29,2794459.62,Active
A000620,C09232,BR038,Savings,2023-12-22,25288620.15,Active
A000621,C07310,BR002,Current,2022-06-20,11894202.47,Active
A000622,C01490,BR006,Savings,2026-08-25,70416016.29,Active
A000623,C07608,BR035,Savings,2023-01-24,5781894.34,Active
A000624,C09115,BR038,Savings,2022-10-05,7494718.66,Active
A000625,C00256,BR021,Credit,2023-12-03,12752445.0,Active
A000626,C08427,BR030,Current,2021-04-19,106834878.34,Active
A000627,C03848,BR014,Current,2025-05-31,20419483.23,Active
A000628,C00640,BR008,Savings,2026-07-04,7727382.27,Active
A000629,C09244,BR049,Current,2026-02-20,121019385.93,Active
A000630,C01674,BR010,Current,2024-12-28,7025532.72,Active
A000631,C09829,BR002,Savings,2022-11-18,44883547.5,Active
A000632,C06453,BR030,Savings,2026-07-26,58224609.88,Active
A000633,C09811,BR047,Savings,2020-05-03,170448737.79,Active
A000634,C05597,BR012,Credit,2025-10-18,24440598.13,Active
A000635,C02657,BR038,Credit,2021-12-18,54279363.6,Active
A000636,C07965,BR012,Savings,2025-11-09,20929658.25,Active
A000637,C04083,BR036,Current,2025-02-08,41115851.17,Active
A000638,C09113,BR027,Current,2026-06-13,57360646.87,Active
A000639,C00670,BR044,Savings,2019-10-03,41960368.21,Active
A000640,C08906,BR012,Savings,2023-11-27,154300279.15,Active
A000641,C05333,BR037,Savings,2025-04-05,4433874.44,Active
A000642,C05015,BR027,Savings,2024-11-30,21072570.67,Active
A000643,C01281,BR047,Savings,2025-05-20,14168141.51,Active
A000644,C02201,BR047,Current,2024-12-10,40544914.66,Active
A000645,C00476,BR029,Current,2024-10-04,894025559.56,Active
A000646,C01091,BR029,Credit,2019-07-07,23662153.7,Active
A000647,C09389,BR024,Credit,2024-08-18,19044769.95,Active
A000648,C03179,BR027,Current,2026-03-31,22527688.27,Active
A000649,C01989,BR038,Current,2023-12-10,15759870.99,Active
A000650,C01144,BR037,Savings,2021-10-15,76645401.95,Active
A000651,C01222,BR002,Current,2021-03-11,47565739.27,Active
A000652,C02641,BR037,Current,2022-04-05,52371474.16,Active
A000653,C03105,BR002,Current,2024-04-24,13392874.92,Active
A000654,C09607,BR040,Savings,2020-04-04,94478483.13,Active
A000655,C00813,BR029,Credit,2025-07-22,16012575.48,Active
A000656,C02359,BR049,Current,2025-12-28,25889506.32,Active
A000657,C02310,BR020,Savings,2022-03-27,11460447.27,Inactive
A000658,C09497,BR040,Current,2026-07-29,53936830.81,Active
A000659,C09824,BR046,Credit,2022-12-02,8233650.7,Active
A000660,C07263,BR031,Current,2022-09-29,351499067.48,Active
A000661,C00275,BR035,Savings,2025-11-04,38311543.54,Active
A000662,C01623,BR023,Current,2025-09-13,20681689.04,Closed
A000663,C03589,BR002,Current,2025-11-26,23493524.5,Active
A000664,C02008,BR038,Savings,2026-02-27,7201467.64,Active
A000665,C06674,BR029,Credit,2024-11-29,12132250.04,Inactive
A000666,C05130,BR050,Savings,2022-05-20,47520894.06,Active
A000667,C03333,BR038,Savings,2025-03-05,52031853.44,Active
A000668,C04198,BR046,Savings,2023-11-06,35056309.33,Active
A000669,C06865,BR009,Current,2018-08-07,4984923.46,Active
A000670,C00932,BR034,Savings,2026-02-16,34581392.42,Active
A000671,C02857,BR021,Savings,2025-11-10,68659392.06,Active
A000672,C01620,BR038,Savings,2020-02-08,14858624.69,Active
A000673,C09054,BR034,Savings,2025-05-29,9749834.31,Active
A000674,C05999,BR043,Savings,2026-05-28,44622707.34,Active
A000675,C01725,BR007,Current,2025-06-20,40638156.68,Active
A000676,C01930,BR028,Credit,2023-05-20,31332435.95,Active
A000677,C04644,BR047,Savings,2023-08-22,53683091.97,Active
A000678,C08495,BR005,Credit,2025-12-12,11923558.4,Active
A000679,C06591,BR037,Savings,2026-01-27,19246962.58,Active
A000680,C01990,BR018,Current,2026-06-18,26142691.69,Active
A000681,C02726,BR009,Savings,2025-03-28,9986791.22,Active
A000682,C07083,BR001,Savings,2019-05-01,90156099.98,Active
A000683,C05348,BR009,Savings,2023-03-21,18577724.24,Active
A000684,C08489,BR027,Current,2025-03-12,41991449.16,Active
A000685,C01787,BR036,Current,2026-07-19,27429603.89,Closed
A000686,C07625,BR038,Current,2026-06-20,4493396.55,Active
A000687,C09429,BR003,Current,2024-06-24,12643534.2,Inactive
A000688,C03441,BR005,Current,2025-12-08,41757466.59,Active
A000689,C09098,BR047,Current,2026-04-16,119067174.94,Inactive
A000690,C03797,BR028,Current,2026-07-31,31392621.51,Active
A000691,C08059,BR041,Credit,2023-05-08,16269545.56,Active
A000692,C09552,BR006,Savings,2025-12-27,66309800.93,Closed
A000693,C03379,BR013,Current,2024-04-03,15853432.45,Active
A000694,C03181,BR003,Current,2026-08-31,17728714.62,Active
A000695,C04585,BR028,Savings,2021-08-10,8988720.2,Active
A000696,C09016,BR047,Savings,2025-07-09,34087435.78,Inactive
A000697,C01427,BR023,Savings,2022-02-27,2909376.99,Active
A000698,C04283,BR029,Savings,2024-07-03,41338567.69,Active
A000699,C08876,BR031,Current,2026-07-03,22312413.8,Closed
A000700,C02944,BR050,Savings,2023-08-25,20046588.91,Active
A000701,C04023,BR026,Current,2025-08-27,41273032.12,Active
A000702,C00148,BR022,Savings,2020-08-02,33221558.84,Active
A000703,C05185,BR036,Savings,2022-11-08,3741720.38,Active
A000704,C00060,BR030,Current,2023-05-06,20397977.1,Active
A000705,C02123,BR035,Savings,2021-09-12,18966367.92,Active
A000706,C05012,BR034,Credit,2021-06-20,3754686.35,Active
A000707,C05915,BR010,Current,2024-01-02,102893181.59,Active
A000708,C01864,BR045,Savings,2025-07-08,10890292.97,Active
A000709,C03675,BR012,Savings,2026-03-28,7864663.52,Active
A000710,C06789,BR014,Current,2022-01-08,63347157.68,Active
A000711,C00163,BR030,Credit,2026-04-09,2127244.21,Active
A000712,C09211,BR033,Credit,2022-12-25,9346022.23,Active
A000713,C03777,BR049,Current,2025-07-15,8538749.3,Active
A000714,C00526,BR021,Savings,2020-12-05,23423321.2,Active
A000715,C09150,BR007,Savings,2021-06-28,71612206.35,Active
A000716,C07621,BR037,Savings,2025-01-02,25006737.79,Inactive
A000717,C03404,BR004,Current,2022-07-25,1951149.58,Active
A000718,C01105,BR047,Current,2025-04-24,7665821.05,Active
A000719,C05774,BR043,Current,2025-07-22,23402616.73,Active
A000720,C04336,BR034,Credit,2026-07-25,11716035.94,Active
A000721,C05202,BR001,Savings,2020-10-11,29500836.75,Active
A000722,C07237,BR011,Savings,2026-08-05,22619324.29,Active
A000723,C08419,BR005,Current,2025-05-03,26921867.45,Active
A000724,C02484,BR002,Savings,2023-09-30,8995629.31,Active
A000725,C08847,BR006,Savings,2023-05-18,8323580.69,Active
A000726,C05107,BR030,Current,2024-09-26,33144866.19,Active
A000727,C08009,BR023,Credit,2025-09-30,37999427.93,Active
A000728,C03933,BR048,Savings,2025-01-02,34322803.49,Active
A000729,C01998,BR023,Current,2022-11-16,76628091.64,Inactive
A000730,C04930,BR006,Savings,2026-01-02,194180698.4,Closed
A000731,C01793,BR042,Current,2020-03-18,7938314.19,Active
A000732,C01168,BR019,Current,2026-04-02,88338261.33,Active
A000733,C00001,BR032,Savings,2025-02-26,11244643.41,Active
A000734,C07963,BR041,Savings,2026-02-28,76044758.08,Active
A000735,C02573,BR023,Savings,2021-01-06,36304662.08,Active
A000736,C02350,BR027,Current,2021-11-06,12896372.78,Active
A000737,C07753,BR006,Current,2020-02-26,30276687.87,Active
A000738,C08043,BR038,Current,2026-08-27,130604592.58,Active
A000739,C05587,BR019,Current,2025-04-05,95317159.39,Active
A000740,C05343,BR018,Savings,2026-05-19,7083103.84,Active
A000741,C04089,BR023,Savings,2024-01-26,3885207.69,Active
A000742,C00099,BR036,Credit,2026-06-22,28097460.29,Active
A000743,C09166,BR043,Credit,2026-07-25,151114888.92,Active
A000744,C07672,BR030,Savings,2024-06-25,21624356.82,Active
A000745,C01231,BR002,Savings,2021-03-31,12957523.29,Closed
A000746,C06807,BR023,Savings,2024-02-13,5446445.95,Active
A000747,C07490,BR028,Current,2025-03-15,5923767.83,Inactive
A000748,C04650,BR048,Credit,2024-05-20,6907627.37,Active
A000749,C01891,BR021,Current,2023-10-17,12442419.57,Active
A000750,C08533,BR001,Current,2024-12-01,35480852.61,Active
A000751,C07546,BR036,Savings,2026-07-06,35035911.21,Active
A000752,C08070,BR034,Savings,2026-07-31,4011623.9,Active
A000753,C05420,BR021,Credit,2022-06-18,8614643.88,Active
A000754,C02333,BR033,Current,2021-05-05,8431050.56,Inactive
A000755,C04109,BR028,Savings,2024-01-30,1979380.07,Active
A000756,C07085,BR023,Savings,2025-09-09,23592926.88,Active
A000757,C01240,BR050,Credit,2026-02-06,12318748.15,Active
A000758,C08300,BR045,Current,2020-06-16,13701922.78,Active
A000759,C07745,BR030,Savings,2021-11-04,44024533.05,Active
A000760,C02257,BR038,Current,2025-06-04,85101353.82,Active
A000761,C05577,BR028,Savings,2026-07-22,247980169.81,Active
A000762,C08446,BR022,Savings,2026-08-29,119400211.15,Active
A000763,C02285,BR047,Savings,2021-10-19,167877899.63,Active
